data_as_of,source,source_url,cpo_name,govt_private,state,district,city_village,location,latitude,longitude,charger_or_connector_type,charger_rating,connector_rating,no_of_connectors,latitude_num,longitude_num,charger_rating_num,connector_rating_num,no_of_connectors_num
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Noida Authority Parking, Sector 62: On Street, Noida-201301, Noida G B Nagar, Uttar Pradesh - 201301",28.620351,77.378517,CCS-II,60,60,1,28.620351,77.378517,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Noida Authority Parking, Spice Mall Plot Area, Sector-25A, Noida-201301",28.586314,77.340912,Bharat DC-001,15,15,1,28.586314,77.340912,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Noida Authority Parking, Spice Mall Plot Area, Sector-25A, Noida-201301",28.586314,77.340912,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.586314,77.340912,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Noida Authority Parking, Spice Mall Plot Area, Sector-25A, Noida-201301",28.586314,77.340912,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.586314,77.340912,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Noida Authority Parking,G-1 To G-50, Sector-3, Noida-201301",28.580862,77.316785,Bharat DC-001,15,15,1,28.580862,77.316785,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,Opp Sasta Sundar Hospital Sector 58 Noida,28.605747,77.357335,Bharat DC-001,15,15,1,28.605747,77.357335,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Road Between Sector 124 & 125 And Beside Spcl Sector Road, Noida, Uttar Pradesh, 201313",28.544704,77.327259,Bharat DC-001,15,15,1,28.544704,77.327259,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Road Between Sector 124 & 125 And Beside Spcl Sector Road, Noida, Uttar Pradesh, 201313",28.544704,77.327259,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.544704,77.327259,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Road Between Sector 124 & 125 And Beside Spcl Sector Road, Noida, Uttar Pradesh, 201313",28.544704,77.327259,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.544704,77.327259,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 142, Near Advant Chowk Noida, Uttar Pradesh, 201305",28.499683,77.412661,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.499683,77.412661,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 142, Near Advant Chowk Noida, Uttar Pradesh, 201305",28.499683,77.412661,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.499683,77.412661,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 142, Noida, Uttar Pradesh, 201305",28.500020,77.410881,Bharat DC-001,15,15,1,28.50002,77.410881,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 15, Nithari, Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India",28.582607,77.312844,Bharat DC-001,15,15,1,28.582607,77.312844,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 15, Nithari, Noida, Dadri, Gautam Buddha Nagar, Uttar Pradesh, 201301, India",28.582607,77.312844,Bharat AC-001,10,3.3,,28.582607,77.312844,10.0,3.3,
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 2: State Bank Of India, Noida - Up, Charger-1",28.585134,77.314581,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.585134,77.314581,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 2: State Bank Of India, Noida - Up, Charger-1",28.585134,77.314581,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.585134,77.314581,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 24: Front Of Esi Hospital, Noida, Noida G B Nagar, Uttar Pradesh - 201301",28.586236,77.318833,CCS-II,60,60,1,28.586236,77.318833,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 27: Cambridge School, Noida G B Nagar, Uttar Pradesh - 201301",28.573763,77.330433,CCS-II,60,60,1,28.573763,77.330433,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 3: F-7 To F-8, Noida Up, Charger-1",28.581239,77.319562,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.581239,77.319562,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 3: F-7 To F-8, Noida Up, Charger-2",28.581139,77.319582,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.581139,77.319582,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 3: G-1 To G-50, Noida - Up, Charger-1",28.581149,77.319583,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.581149,77.319583,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 3: G-1 To G-50, Noida - Up, Charger-2",28.581135,77.319582,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.581135,77.319582,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 6: Reception Noida Authority, Noida, Up, Charger-1",28.592676,77.318389,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.592676,77.318389,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 6: Reception Noida Authority, Noida, Up, Charger-1",28.592676,77.318389,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.592676,77.318389,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 61 Opposite Shopprix Mall , Noida, Uttar Pradesh, 201305",28.597105,77.362711,Bharat DC-001,15,15,1,28.597105,77.362711,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 61 Opposite Shopprix Mall , Noida, Uttar Pradesh, 201305",28.597105,77.362711,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.597105,77.362711,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector 61 Opposite Shopprix Mall , Noida, Uttar Pradesh, 201305",28.597105,77.362711,Combo (CCS-II + CHAdeMo + Type II),122,50+50+22,3,28.597105,77.362711,122.0,,3.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Sector-65, I Front Of Hexagon Pvt. Ltd, Noida G B Nagar, Uttar Pradesh - 201301",28.613457,77.379166,CCS-II,60,60,1,28.613457,77.379166,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,EESL,Govt.,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Side Parking Of Hcl Building, Sector-8, Noida",28.582421,77.363595,Bharat DC-001,15,15,1,28.582421,77.363595,15.0,15.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Siddharthnagar,Telaura,"Hp Filling Centre ,Village-Telaura Bansi -Khalilabad Highway 272152",27.114302,82.960552,Type-II AC,7.4,7.4,1,27.114302,82.960552,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Bulandshahr,Bela Khurd,"Adhoc Mangalam Hp,Hpcl Petrol Pump Aurangpur Nhai Epe 2 Chainage 95.6 Near Aurangpur Village 203201",28.345136,77.514393,Type-II AC,7.4,7.4,1,28.345136,77.514393,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Kasganj,Kansganj,"Agrim Filling Station,Patiyali Patiyali-Aliganj Kasganj 207243",27.683209,79.005296,Type-II AC,7.4,7.4,1,27.683209,79.005296,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Kanpur Nagar,Sarojani Nagar,"Gurunanak Petroleum,Plot No F5, F5A, F4A, Sarojani Nagar Tehsil-Kanpur Sadra 208012",26.464219,80.307843,Type-II AC,7.4,7.4,1,26.464219,80.307843,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Muzaffarnagar,Jansath,"Hindustan Fuels,Village- Salarpur Jansath Meerapur Road 251314",29.310900,77.903000,Type-II AC,7.4,7.4,1,29.3109,77.903,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Gonda,Malkapur,"Jai Sri Hp Oil Company,Hpcl Petrol Pump Village Bhitaura Mankapur 271302",27.050701,82.213749,Type-II AC,7.4,7.4,1,27.050701,82.213749,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Budaun,Mansa Nagla,"Maa Durga Filling Statio,Village-Mansa Nagla Moradabad-Farrukhabad Road Sh-43 243631",27.857440,79.300557,Type-II AC,7.4,7.4,1,27.85744,79.300557,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Lucknow,Lucknow,"Mahaveer Filling Station,Village Para Mankanika Road Lucknow 226011",26.816290,80.862215,Type-II AC,7.4,7.4,1,26.81629,80.862215,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Unnao,Hasanganj,"Mini Filling Station,Gata No. 130,131,132 And 133Ka Village-Hardaurmau Pargana-Mohan, Tehsil-Hasanganj 229841",26.773238,80.652746,Type-II AC,7.4,7.4,1,26.773238,80.652746,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Azamgarh,Belnadih,"Mshsd Anushri Filling Station,Gata No 284 285 286 261K 262 260K 261Kha Village Belnadih And Village Gaurdeehkha Tehsil Sadar 276128",26.026973,83.184156,Type-II AC,7.4,7.4,1,26.026973,83.184156,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Jaunpur,Sawansa,"Mshsd Dhandeyi Filling Station,Gata No 569 571 584/2 Village Lamhan Pargana Gadwara Tehsil Badlapur District Jaunpur 222145",25.855894,82.403187,Type-II AC,7.4,7.4,1,25.855894,82.403187,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Prayagraj,Pryagraj,"Mshsd Energy Point,Village - Pura Fateh Mohammad Ada Road Tehsil - Karchhana 211008",25.404075,81.873004,Type-II AC,7.4,7.4,1,25.404075,81.873004,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Kheri,Lakhimpur,"Mshsd Ram Shree Filling Station ,Vill - Sunderwal Lakhimpur Bijwa Road Lakhimpur Kheri 262701",28.063658,80.733963,Type-II AC,7.4,7.4,1,28.063658,80.733963,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Ayodhya,Ayodhya,"Mshsd Surendra Krishna Hp Filling Center,Hpcl Petrol Pumpsurendra Krishna Hp Filling Center 271604",26.782267,82.177800,Type-II AC,7.4,7.4,1,26.782267,82.1778,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Agra,Sirori,"Ohm P S Filling Stn,Siroli-Village,Malpura Bypass Road,Agra.Pin-282001",27.205246,77.809380,Type-II AC,7.4,7.4,1,27.205246,77.80938,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Gonda,Laxmanpur,"Om Prakash Singh Hp F/S ,Hpcl Petrol Pump Village Laxmanpur Gaudiya Mankapur Nawabganj Road Sh9 271303",26.962347,82.192373,Type-II AC,7.4,7.4,1,26.962347,82.192373,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Bijnor,Bijnor,"Orange Fuel Point,Village Mahangali Bijnor Noorpur Road Sh 76 246701",29.336401,78.181564,Type-II AC,7.4,7.4,,29.336401,78.181564,7.4,7.4,
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Kheri,Gauspur,"Radhey Krishna Filling Station ,Village Gauspur Akbarpur Kedarnagar Road 224122",26.443130,82.539885,Type-II AC,7.4,7.4,1,26.44313,82.539885,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Rae Bareli,Bachhrawan,"Sarita Fuels Hp,Hpcl Petrol Pump Gata No. 1417Mi & 1417Ka, Vill. Paschim Gaon, Tehsil Raebareli 229301",26.413339,81.078437,Type-II AC,7.4,7.4,1,26.413339,81.078437,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Bulandshahr,Mahtab Nagar,"Sawan Filling Station,Village Mehtab Nagar Sikandrabad- Jewar Road State Highway 100 203202",28.423496,77.699593,Type-II AC,7.4,7.4,1,28.423496,77.699593,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Jaunpur,Jaunpur,"Shiv Shanti Filling Station,Gata No 94 96 121, Sukkhipur Tehsilsadar, Jaunpur Jaunpur 222001",25.762800,82.688500,Type-II AC,7.4,7.4,1,25.7628,82.6885,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Baghpat,Khekra,"Shree Balaji Petroleum,Khasra No : 2896. 2897 Village : Khekra Pratham Tehsil - Khekra 250101",28.864189,77.263261,Type-II AC,7.4,7.4,1,28.864189,77.263261,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Kaushambi,Sirathu,"Shri J.N.Pandey Hp,Gata No. 1501, Town Sirathu Tehsil Sirathu 212217",25.643708,81.300121,Type-II AC,7.4,7.4,1,25.643708,81.300121,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Evi Tech,Private,Uttar Pradesh,Deoria,Rudrapur,"Vats Petroleum,Near Mahatma Gandhi Adarsh Chauraha Rudrapur - Narayanpur Marg Rudrapur 274204",26.446045,83.606548,Type-II AC,7.4,7.4,1,26.446045,83.606548,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Fortum,Private,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Mg Noida D-2, Sector 8, Noida Uttar Pradesh",28.594355,77.332109,CCS-II,60,30,1,28.594355,77.332109,60.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Fortum,Private,Uttar Pradesh,Gautam Buddha Nagar,Noida,"Mg Noida D-2, Sector 8, Noida Uttar Pradesh",28.594355,77.332109,CCS-II,60,30,1,28.594355,77.332109,60.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Hero Vida,Private,Uttar Pradesh,Fatehpur,Radhanagar Chauraha,"Plot No. 198E,Radha Nagar,Fatehpur East U.P.",25.899080,80.783680,LEV DC Charge Point (IS-17017-2-7),7,7,1,25.89908,80.78368,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gonda,Gonda,Gonda,27.032891,81.985816,Bharat AC-001,3,3,1,27.032891,81.985816,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Deoria,Deoria,Rudrapur,26.446045,83.606548,Type-II AC,7,7,1,26.446045,83.606548,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kaushambi,Kaushambi,Sirathu,25.643708,81.300121,Type-II AC,7,7,1,25.643708,81.300121,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Etawah,Etawah,Vill- Etawah,26.773230,79.029649,Type-II AC,7,7,1,26.77323,79.029649,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kannuaj,Kannauj,"Vill- Gosaidaspur , Kannauj",27.122497,79.859455,Bharat AC-001,3,3,1,27.122497,79.859455,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gonda,Gonda,"Vill Laxmanpur, Sh9",26.962347,82.192373,Type-II AC,7,7,1,26.962347,82.192373,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Bareilly,Bareilly,Vill Mohammadpur,28.247100,79.219100,Bharat AC-001,3,3,1,28.2471,79.2191,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Hardoi,Hardoi,sŝůůͲ'ĂŶũ:ĂůĂůĂďĂĚŝůŐƌĂŵ,26.963947,80.195149,Type-II AC,7,7,1,26.963947,80.195149,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gorakhpur,Gorakhpur,Vill:- Basahiya Chauri Chaura,26.653180,83.618410,Bharat AC-001,3,3,1,26.65318,83.61841,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Mahrajganj,Mahrajganj,"Vill: Chaupariya, Partawal , Sadar",26.986394,83.614803,Bharat AC-001,3,3,1,26.986394,83.614803,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gorakhpur,Gorakhpur,"Vill:- Harkhapur, Pipraich",26.825800,83.553190,Bharat AC-001,3,3,1,26.8258,83.55319,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Mahrajganj,Mahrajganj,"Vill: Hashkhori, Panaira",27.053640,83.482110,Bharat AC-001,3,3,1,27.05364,83.48211,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Gorakhpur,Gorakhpur,"Vill: Jhuria, Khajni",26.630770,83.217682,Bharat AC-001,3,3,1,26.63077,83.217682,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Prayagraj,Prayagraj,"Village - Rajapur, Karchhana",25.292123,81.828425,Bharat AC-001,3,3,1,25.292123,81.828425,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Uttar Pradesh,Kaushambi,Kaushambi,"Village , Manjhanpur",25.386491,81.323730,Bharat AC-001,3,3,1,25.386491,81.32373,3.0,3.0,1.0
